major_name,major_description,university_name,country,university_score
Introductory C Programming," Python Programming, Computer Programming, C Programming Language Family, Algorithms, Computational Logic, Critical Thinking, Problem Solving, Process Analysis, Programming Principles, Computer Programming Tools, Data Visualization, Theoretical Computer Science, Computational Thinking, Software Testing, Writing, Software Engineering, User Experience",duke university,USA,63.56
Introductory C Programming," Python Programming, Computer Programming, C Programming Language Family, Algorithms, Computational Logic, Critical Thinking, Problem Solving, Process Analysis, Programming Principles, Computer Programming Tools, Data Visualization, Theoretical Computer Science, Computational Thinking, Software Testing, Writing, Software Engineering, User Experience",duke university,USA,61.55
"The Sustainable Development Goals – A global, transdisciplinary vision for the future", Critical Thinking,university of copenhagen,Denmark,44.15
"The Sustainable Development Goals – A global, transdisciplinary vision for the future", Critical Thinking,university of copenhagen,Denmark,47.12
"The Sustainable Development Goals – A global, transdisciplinary vision for the future", Critical Thinking,university of copenhagen,Denmark,52.94
"The Sustainable Development Goals – A global, transdisciplinary vision for the future", Critical Thinking,university of copenhagen,Denmark,52.51
Inclusive Leadership: The Power of Workplace Diversity," Collaboration, Communication, Leadership Development, Leadership and Management, Culture, Emotional Intelligence",university of colorado system,Unknown,62.39938193343899
Supply Chain Logistics," Continuous Delivery, Inventory Management, Leadership and Management, Material Handling, Planning, Shipping and Receiving, Store Management, Strategy and Operations, Supply Chain Systems, Supply Chain and Logistics, Transportation Operations Management, Warehouse Management",rutgers the state university of new jersey,Unknown,62.39938193343899
Systems Biology and Biotechnology," Bioinformatics, Probability & Statistics, Mathematics, Differential Equations, Network Analysis, Graph Theory, Matlab",icahn school of medicine at mount sinai,USA,48.85
Systems Biology and Biotechnology," Bioinformatics, Probability & Statistics, Mathematics, Differential Equations, Network Analysis, Graph Theory, Matlab",icahn school of medicine at mount sinai,USA,48.96
Introduction to Back-End Development," HTML and CSS, React (web framework), Web Development, Front-End Web Development, Web Design, Web Development Tools",meta,Unknown,62.39938193343899
Fundamentos del marketing digital y comercio electrónico," E-Commerce, Marketing, Strategy",google,Unknown,62.39938193343899
Sales and CRM Overview," Customer Relationship Management, Sales, Databases, Sales Systems, Salesforce, B2B Sales, Customer Success, Leadership and Management, Marketing, Operations Management",salesforce,Unknown,62.39938193343899
Gender Analytics: Gender Equity through Inclusive Design," Research and Design, Critical Thinking, Organizational Development, People Analysis, Business Analysis, Decision Making, Data Analysis, Emotional Intelligence, Leadership and Management, People Development, Strategy and Operations, Business Psychology, Communication, Data Management, Human Resources, Leadership Development, Problem Solving, Strategy, User Experience Design, Change Management, General Statistics, Human Computer Interaction, Innovation, Probability & Statistics, Statistical Analysis, User Experience, Creativity, Market Research",university of toronto,Canada,53.43
Gender Analytics: Gender Equity through Inclusive Design," Research and Design, Critical Thinking, Organizational Development, People Analysis, Business Analysis, Decision Making, Data Analysis, Emotional Intelligence, Leadership and Management, People Development, Strategy and Operations, Business Psychology, Communication, Data Management, Human Resources, Leadership Development, Problem Solving, Strategy, User Experience Design, Change Management, General Statistics, Human Computer Interaction, Innovation, Probability & Statistics, Statistical Analysis, User Experience, Creativity, Market Research",university of toronto,Canada,56.11
Gender Analytics: Gender Equity through Inclusive Design," Research and Design, Critical Thinking, Organizational Development, People Analysis, Business Analysis, Decision Making, Data Analysis, Emotional Intelligence, Leadership and Management, People Development, Strategy and Operations, Business Psychology, Communication, Data Management, Human Resources, Leadership Development, Problem Solving, Strategy, User Experience Design, Change Management, General Statistics, Human Computer Interaction, Innovation, Probability & Statistics, Statistical Analysis, User Experience, Creativity, Market Research",university of toronto,Canada,60.87
Gender Analytics: Gender Equity through Inclusive Design," Research and Design, Critical Thinking, Organizational Development, People Analysis, Business Analysis, Decision Making, Data Analysis, Emotional Intelligence, Leadership and Management, People Development, Strategy and Operations, Business Psychology, Communication, Data Management, Human Resources, Leadership Development, Problem Solving, Strategy, User Experience Design, Change Management, General Statistics, Human Computer Interaction, Innovation, Probability & Statistics, Statistical Analysis, User Experience, Creativity, Market Research",university of toronto,Canada,60.04
IA para todos," Artificial Neural Networks, Deep Learning, Human Learning, Machine Learning, Algorithms, Applied Machine Learning, Machine Learning Algorithms, Media Strategy & Planning, Natural Language Processing, Strategy and Operations, Leadership and Management",deeplearning.ai,Unknown,62.39938193343899
Google Data Analytics (DE)," Design and Product, Data Analysis, Software Engineering, Microsoft Excel, Business Analysis, Computer Programming, SQL",google,Unknown,62.39938193343899
Uncommon Sense Teaching," Human Learning, Planning, Entrepreneurship",deep teaching solutions,Unknown,62.39938193343899
Introduction to Operations Management," Leadership and Management, Operations Management",university of pennsylvania,USA,73.64
Introduction to Operations Management," Leadership and Management, Operations Management",university of pennsylvania,USA,77.24
Introduction to Operations Management," Leadership and Management, Operations Management",university of pennsylvania,USA,79.3
Introduction to Operations Management," Leadership and Management, Operations Management",university of pennsylvania,USA,77.6
Professionalism in Allied Health," Communication, Leadership and Management",medcerts,Unknown,62.39938193343899
Industrial IoT Markets and Security," Internet Of Things, Computer Networking, Network Security, Security Engineering, System Security, Market Research, Network Analysis, Operations Management, Software Security, Software-Defined Networking",university of colorado boulder,USA,50.68
Industrial IoT Markets and Security," Internet Of Things, Computer Networking, Network Security, Security Engineering, System Security, Market Research, Network Analysis, Operations Management, Software Security, Software-Defined Networking",university of colorado boulder,USA,51.16
Industrial IoT Markets and Security," Internet Of Things, Computer Networking, Network Security, Security Engineering, System Security, Market Research, Network Analysis, Operations Management, Software Security, Software-Defined Networking",university of colorado boulder,USA,54.5
Industrial IoT Markets and Security," Internet Of Things, Computer Networking, Network Security, Security Engineering, System Security, Market Research, Network Analysis, Operations Management, Software Security, Software-Defined Networking",university of colorado boulder,USA,54.62
Salesforce Fundamentals," Cloud Computing, Data Management, Leadership and Management, Salesforce","university of california, irvine",USA,50.64
